"company_id","company_name","year","country","city","consolidation_code","nace_code","icb_code","sic_code","total_assets_eur","total_liabilities_eur","total_equity_eur","total_revenue_eur","net_sales_eur","gross_sales_eur","net_income_eur","ebit_margin_pct","ebitda_margin_pct","roa_pct","roe_pct","net_assets_turnover","stock_turnover","solvency_pct","gearing_pct","current_ratio","liquidity_ratio","shareholders_liq_pct","interest_cover"
"DEUTSCHE EIGENHEIM UNION AGDE7130147898IU","DEUTSCHE EIGENHEIM UNION AG",2021,"Germany","BERLIN","U2",4521,3728,152,13,6,7,NA,NA,NA,0,NA,NA,0,0,NA,NA,53.85,NA,NA,NA,1.17,NA
"NORTHERN DATA AGDE7130149817IC","NORTHERN DATA AG",2021,"Germany","FRANKFURT","C2",3002,4573,357,502577,326052,176525,16787,16377,16377,-84258,NA,-55.21,-16.66,-47.73,0.07,1.41,35.12,43.86,0.34,0.3,3.54,-0.51
"NORTHERN DATA AGDE7130149817IU","NORTHERN DATA AG",2021,"Germany","FRANKFURT","U2",3002,4573,357,291931,103230,188701,31361,31361,31361,0,32.07,43.7,2.46,3.25,0.13,0.69,64.64,NA,3.67,2.67,3.27,3.02
"BASF SEDE7150000030IAC","BASF SE",2021,"Germany","LUDWIGSHAFEN AM RHEIN","C*",2466,1353,289,80292000,46564000,33728000,59149000,59149000,59149000,NA,-0.49,7.37,-1.95,-3.14,0.92,5.91,42.01,100.84,1.83,1.22,1.11,1.02
"BASF SEDE7150000030IAC","BASF SE",2021,"Germany","LUDWIGSHAFEN AM RHEIN","C*",2466,1353,289,87383000,46591000,40792000,78598000,78598000,78598000,NA,9.01,14.08,8.52,13.54,1.17,5.67,46.68,74.19,1.75,1.05,1.54,16.66
"BASF SEDE7150000030IC","BASF SE",2021,"Germany","LUDWIGSHAFEN AM RHEIN","C1",2466,1353,289,80292000,45894000,34398000,62242000,60963000,60963000,-1060000,0.06,10.78,-1.16,-3.08,0.97,6.22,42.84,97.66,1.83,1.22,1.16,0.03
"BASF SEDE7150000030IC","BASF SE",2021,"Germany","LUDWIGSHAFEN AM RHEIN","C1",2466,1353,289,87383000,45302000,42081000,80237000,78598000,78598000,5523000,9.75,14.17,8.52,13.12,1.19,5.79,48.16,69.26,1.75,1.05,1.67,11.04
"PHARM-NET AGDE7150170419IC","PHARM-NET AG",2021,"Germany","LUDWIGSHAFEN","C1",2442,4577,283,4632,1411,3221,0,0,0,0,NA,NA,0,0,0,NA,69.54,NA,4.22,NA,4.31,NA
"KSB SE & CO. KGAADE7150246802IC","KSB SE & CO. KGAA",2021,"Germany","FRANKENTHAL","C2",2912,2733,356,2139964,1436161,703803,2238877,2207881,2207881,4380,3.81,8.28,2.88,-1.89,1.54,4.5,32.89,108.63,2.13,1.4,0.94,7.06
"KSB SE & CO. KGAADE7150246802IC","KSB SE & CO. KGAA",2021,"Germany","FRANKENTHAL","C2",2912,2733,356,2314440,1445317,869123,2366775,2343577,2343577,110323,6.57,9.99,6.05,9.85,1.54,4.47,37.55,78.52,2.05,1.37,1.3,13.52
"KSB SE & CO. KGAADE7150246802IU","KSB SE & CO. KGAA",2021,"Germany","FRANKENTHAL","U2",2912,2733,356,977752,685606,292146,819708,813799,813799,0,-4.12,-3.04,-0.42,-3.9,0.95,5.6,29.88,NA,4.27,3.04,0.52,-1.25
"KSB SE & CO. KGAADE7150246802IU","KSB SE & CO. KGAA",2021,"Germany","FRANKENTHAL","U2",2912,2733,356,1037541,748993,288548,872232,869343,869343,0,1.36,2.7,0.74,-1.52,1,5.63,27.81,NA,3.44,2.49,0.49,0.07
"BILFINGER SEDE7170000175IC","BILFINGER SE",2021,"Germany","MANNHEIM","C1",4525,2357,162,3256300,2057700,1198600,3499400,3463100,3463100,115600,-1.94,1.51,3.33,8.29,1.68,58.52,36.81,73.98,1.66,1.61,1.35,-2.38
"BILFINGER SEDE7170000175IC","BILFINGER SE",2021,"Germany","MANNHEIM","C1",4525,2357,162,3148700,1859700,1289000,3764700,3739000,3739000,115300,3.43,5.25,3.85,10.05,1.87,58.01,40.94,56.58,1.65,1.59,1.77,3.07
"SUEDZUCKER AGDE7170001034IC","SUEDZUCKER AG",2021,"Germany","MANNHEIM","C1",1583,3577,206,8414700,4742200,3672500,6750200,6670700,6670700,-54500,0.75,6.14,0.11,-3.31,1.04,3.1,43.64,84.65,2.06,0.91,1.29,0.58
"SUEDZUCKER AGDE7170001034IC","SUEDZUCKER AG",2021,"Germany","MANNHEIM","C1",1583,3577,206,8001400,4437700,3563700,6752200,6679000,6679000,-35600,1.1,6.52,0.26,-2.98,1.08,3.16,44.54,78.54,2.16,0.95,1.33,0.85
"FUCHS PETROLUB SEDE7170002705IC","FUCHS PETROLUB SE",2021,"Germany","MANNHEIM","C1",2320,1357,299,2120000,540000,1580000,2405000,2378000,2378000,221000,13.01,16.38,14.53,9.57,1.41,6.7,74.53,9.18,2.38,1.5,12.06,52.33
"FUCHS PETROLUB SEDE7170002705IC","FUCHS PETROLUB SE",2021,"Germany","MANNHEIM","C1",2320,1357,299,2311000,555000,1756000,2891000,2871000,2871000,254000,12.56,15.53,15.49,10.33,1.56,5.7,75.98,7.8,2.47,1.36,17.22,72.6
"MVV ENERGIE AGDE7170013574IC","MVV ENERGIE AG",2021,"Germany","MANNHEIM","C1",4011,7535,491,5031322,3497022,1534300,3491906,3432094,3583790,161142,6.4,12.56,3.2,6.12,0.94,17.57,30.49,150.1,1.12,0.97,0.7,4.39
"MVV ENERGIE AGDE7170013574IC","MVV ENERGIE AG",2021,"Germany","MANNHEIM","C1",4011,7535,491,14809658,13051034,1758624,4309013,4233788,4400508,489325,4.87,9.61,3.3,11.3,0.84,20.43,11.87,206.46,1.02,1,0.52,3.94
"CROPENERGIES AGDE7170259005IC","CROPENERGIES AG",2021,"Germany","MANNHEIM","C2",5155,1357,516,669628,166747,502881,902628,899175,899175,74551,11.58,16.26,15.04,14.82,1.59,13.56,75.1,13.66,2.81,2.16,7.68,30.16
"CROPENERGIES AGDE7170259005IC","CROPENERGIES AG",2021,"Germany","MANNHEIM","C2",5155,1357,516,742433,176287,566146,840634,833116,833116,84916,12.93,17.85,14.47,15,1.34,11.49,76.26,11.57,3.18,2.54,9.23,71.7
"CROPENERGIES AGDE7170259005IU","CROPENERGIES AG",2021,"Germany","MANNHEIM","U2",5155,1357,516,618104,133668,484436,3017,2602,2602,0,NA,NA,10.47,11.54,0.01,NA,78.37,3.64,1.63,NA,27.46,-7.23
"CROPENERGIES AGDE7170259005IU","CROPENERGIES AG",2021,"Germany","MANNHEIM","U2",5155,1357,516,686520,142099,544421,3185,2873,2873,0,NA,NA,14.4,15.83,0.01,NA,79.3,4.5,2.2,NA,22.22,-11.73
"PERFORMANCE ONE AGDE7170295836IC","PERFORMANCE ONE AG",2021,"Germany","MANNHEIM","C1",7487,NA,899,3522,2033,1489,10476,10363,10363,416,6.13,7.52,18.14,26.12,4.31,NA,42.28,71.46,2.54,NA,1.58,160.5
"HORNBACH HOLDING AG & CO. KGAADE7190001133IC","HORNBACH HOLDING AG & CO. KGAA",2021,"Germany","NEUSTADT","C1",5212,5373,531,3760177,2155972,1604205,4765775,4729218,4729218,123341,4.56,8.87,4.42,6.54,1.54,5.53,42.66,97.08,2.05,0.75,1.08,4.39
"HORNBACH HOLDING AG & CO. KGAADE7190001133IC","HORNBACH HOLDING AG & CO. KGAA",2021,"Germany","NEUSTADT","C1",5212,5373,531,4007856,2235854,1772002,5480874,5456182,5456182,201444,5.75,9.49,6.64,9.32,1.73,5.52,44.21,86.05,1.89,0.71,1.27,7.11
"HORNBACH-BAUMARKT AGDE7190001137IC","HORNBACH-BAUMARKT AG",2021,"Germany","BORNHEIM","C1",5248,5375,521,3564257,2432204,1132053,4464253,4428038,4428038,78685,3.71,9.31,2.97,6.95,1.54,5.48,31.76,160.32,1.8,0.58,0.64,2.77
"HORNBACH-BAUMARKT AGDE7190001137IC","HORNBACH-BAUMARKT AG",2021,"Germany","BORNHEIM","C1",5248,5375,521,3765187,2510242,1254945,5139590,5116944,5116944,153138,5.07,9.84,5.32,12.2,1.72,5.44,33.33,142.53,1.82,0.59,0.72,4.63
"SUPERIOR INDUSTRIES EUROPE AGDE7190140855IC","SUPERIOR INDUSTRIES EUROPE AG",2021,"Germany","BAD BURKHEIM","C2",2742,3355,333,516000,123000,393000,492100,489300,489300,11400,6.1,12.94,4.69,2.9,1.17,6.62,76.16,9.75,2.57,1.78,13.55,16.67
"SUPERIOR INDUSTRIES EUROPE AGDE7190140855IU","SUPERIOR INDUSTRIES EUROPE AG",2021,"Germany","BAD BURKHEIM","U2",2742,3355,333,402274,100695,301579,9997,9333,9333,0,-26.16,-35.1,-0.46,0,0.03,NA,74.97,0.51,1.68,1.68,197.11,-3.64
"PROGRESS-WERK OBERKIRCH AGDE7210001405IC","PROGRESS-WERK OBERKIRCH AG",2021,"Germany","OBERKIRCH","C2",2875,2757,349,363654,259190,104464,372850,371154,371154,-11662,-2.18,6.21,-4.42,-11.16,1.53,14.58,28.73,150.46,1.16,0.94,0.75,-1.23
"PROGRESS-WERK OBERKIRCH AGDE7210001405IC","PROGRESS-WERK OBERKIRCH AG",2021,"Germany","OBERKIRCH","C2",2875,2757,349,373272,247971,125301,410016,404274,404274,14742,5.38,11.56,4.2,11.77,1.57,12.57,33.57,133.64,1.32,1.03,0.93,3.37
"PROGRESS-WERK OBERKIRCH AGDE7210001405IU","PROGRESS-WERK OBERKIRCH AG",2021,"Germany","OBERKIRCH","U2",2875,2757,349,280174,180074,100100,209621,209711,209711,0,-11.4,-6.18,-8.92,-20.23,0.96,5.19,35.73,148.19,1.67,1.01,0.84,-4.75
"PROGRESS-WERK OBERKIRCH AGDE7210001405IU","PROGRESS-WERK OBERKIRCH AG",2021,"Germany","OBERKIRCH","U2",2875,2757,349,281473,164519,116954,211171,206530,206530,0,-2.05,2.91,6.03,14.41,0.88,5.01,41.55,122.56,2.19,1.18,0.95,-0.86
"MEDICLIN AGDE7210121472IC","MEDICLIN AG",2021,"Germany","OFFENBURG","C2",8511,4533,806,887464,710618,176846,670994,659864,659864,-9035,0.02,11.55,-1.14,-5.09,0.94,71.83,19.93,320.08,1.19,1.14,0.33,0.01
"MEDICLIN AGDE7210121472IC","MEDICLIN AG",2021,"Germany","OFFENBURG","C2",8511,4533,806,881239,698216,183023,686981,673137,673137,1485,1.68,12.41,0.28,0.8,1.02,80.68,20.77,280.99,1.21,1.17,0.38,1.24
"MEDICLIN AGDE7210121472IU","MEDICLIN AG",2021,"Germany","OFFENBURG","U2",8511,4533,806,394545,99466,295079,4185,4170,4170,0,NA,NA,-1.02,-1.38,0.01,NA,74.79,29.7,2.44,NA,4.71,-6.13
"MEDICLIN AGDE7210121472IU","MEDICLIN AG",2021,"Germany","OFFENBURG","U2",8511,4533,806,401183,101287,299896,4036,3965,3965,0,-87.44,-87.34,1.43,1.61,0.01,NA,74.75,29.79,2.64,NA,4.66,-2.04
"ALLGEMEINE GOLD UND SILBERSCHEIDEANSTALT AGDE7230008053IU","ALLGEMEINE GOLD UND SILBERSCHEIDEANSTALT AG",2021,"Germany","PFORZHEIM","U1",2741,1755,104,180610,48266,132344,1659574,1656843,1656843,0,1.54,1.75,23.53,25.96,9.71,33.44,73.28,29.21,14.2,9.04,3.42,6.39
"STRATEC SEDE7230026955IC","STRATEC SE",2021,"Germany","BIRKENFELD","C1",3310,4535,384,331904,159359,172545,256884,256252,256252,25175,13.63,20.83,10.24,14.59,0.87,3.78,51.99,78.63,4.38,2.47,1.39,31.46
"STRATEC SEDE7230026955IC","STRATEC SE",2021,"Germany","BIRKENFELD","C1",3310,4535,384,368525,162766,205759,287668,287335,287335,39958,17.17,23.52,12.71,19.42,0.89,3.24,55.83,63.63,4.12,2.17,1.76,34
"SCHWEIZER ELECTRONIC AGDE7230097957IC","SCHWEIZER ELECTRONIC AG",2021,"Germany","SCHRAMBERG","C2",3210,9576,367,196678,162404,34274,100658,98307,98307,-20865,-18.71,-9.77,-10.61,-52.16,0.68,10.8,17.43,343.11,1.72,1.53,0.3,-7.92
"SCHWEIZER ELECTRONIC AGDE7230097957IC","SCHWEIZER ELECTRONIC AG",2021,"Germany","SCHRAMBERG","C2",3210,9576,367,182302,172581,9721,126193,122657,122657,-23272,-16.4,-7.4,-12.77,-269.4,1,6.96,5.33,NA,1.16,0.84,0.08,-5.19
"SCHWEIZER ELECTRONIC AGDE7230097957IU","SCHWEIZER ELECTRONIC AG",2021,"Germany","SCHRAMBERG","U2",3210,9576,367,110693,64411,46282,77859,76146,76146,0,-9.83,-4.12,-8.26,-19.76,0.79,6.1,41.81,119.74,2.77,1.74,0.89,-4.99
"HOMAG GROUP AGDE7230210778IU","HOMAG GROUP AG",2021,"Germany","SCHOPFLOCH","U1",2956,2757,355,322221,216014,106207,21713,21268,21268,0,22.25,-20.7,3.83,10.62,0.19,NA,32.96,9.22,0.09,0.09,10.85,-9.32
"HOMAG GROUP AGDE7230210778IU","HOMAG GROUP AG",2021,"Germany","SCHOPFLOCH","U1",2956,2757,355,395430,289223,106207,17559,17300,17300,0,NA,-5.13,21.3,78.33,0.16,NA,26.86,4.73,0.33,0.33,21.16,-4.31
"HECKLER & KOCH AGDE7230248224IC","HECKLER & KOCH AG",2021,"Germany","OBERNDORF AM NECKAR","C2",2960,2713,348,274873,383142,-108269,276411,274984,274984,13482,14.82,18.84,7.34,NA,1.25,2.91,-39.39,NA,2.9,1.14,-0.33,2.61
"HECKLER & KOCH AGDE7230248224IC","HECKLER & KOCH AG",2021,"Germany","OBERNDORF AM NECKAR","C2",2960,2713,348,309333,394584,-85251,291747,290207,290207,21844,15.88,19.88,10.16,NA,1.78,3,-27.56,NA,1.24,0.57,-0.34,2.93
"HECKLER & KOCH AGDE7230248224IU","HECKLER & KOCH AG",2021,"Germany","OBERNDORF AM NECKAR","U2",2960,2713,348,427100,249915,177185,3115,2291,2291,0,-15.73,-15.44,15.21,34.26,0.01,NA,41.49,NA,0.35,NA,2.57,-0.02
"HECKLER & KOCH AGDE7230248224IU","HECKLER & KOCH AG",2021,"Germany","OBERNDORF AM NECKAR","U2",2960,2713,348,438361,221719,216642,4163,2928,2928,0,NA,-26.5,10.07,18.21,0.01,NA,49.42,NA,0.5,NA,3.02,-0.08
"Q-SOFT VERWALTUNGS AGDE7230315294IU","Q-SOFT VERWALTUNGS AG",2021,"Germany","ERFURT","U1",7414,2791,874,4958,3154,1804,10,NA,NA,0,NA,NA,0.24,0.67,0,NA,36.39,174.78,0.19,NA,0.74,-0.31
"Q-SOFT VERWALTUNGS AGDE7230315294IU","Q-SOFT VERWALTUNGS AG",2021,"Germany","ERFURT","U1",7414,2791,874,4857,3227,1630,1,NA,NA,0,NA,NA,-1.46,-4.36,0,NA,33.56,195.89,0.08,NA,0.67,-0.38
"HGEARS AGDE7230340726IC","HGEARS AG",2021,"Germany","SCHRAMBERG","C1",2914,3355,356,156383,67719,88664,135388,134914,134914,8450,6.39,14.09,3.04,2.65,1.16,7.63,56.7,39.82,2.06,1.61,3.14,2.34
"WASGAU PRODUKTIONS & HANDELS AGDE7250004163IC","WASGAU PRODUKTIONS & HANDELS AG",2021,"Germany","PRIMASENS","C2",5211,5337,541,337021,242062,94959,586995,583534,583534,9053,2.86,8.17,4.01,9.61,2.22,13.13,28.18,181.12,1.18,0.56,0.56,4.87
"WASGAU PRODUKTIONS & HANDELS AGDE7250004163IC","WASGAU PRODUKTIONS & HANDELS AG",2021,"Germany","PRIMASENS","C2",5211,5337,541,336608,235271,101337,568322,564681,564681,7863,2.51,8.24,3.47,7.72,2.15,12.14,30.11,163.24,1.1,0.45,0.62,4.6
"WASGAU PRODUKTIONS & HANDELS AGDE7250004163IU","WASGAU PRODUKTIONS & HANDELS AG",2021,"Germany","PRIMASENS","U2",5211,5337,541,166937,75192,91745,377021,321499,321499,0,4.66,2.98,8.84,10.77,3.01,28.18,54.96,50.91,3.06,2.74,2.72,2.15
"WASGAU PRODUKTIONS & HANDELS AGDE7250004163IU","WASGAU PRODUKTIONS & HANDELS AG",2021,"Germany","PRIMASENS","U2",5211,5337,541,166826,69085,97741,358561,304032,304032,0,2.87,2.84,6.91,7.76,2.79,22.83,58.59,42.4,3.31,2.9,3.16,20.28
"PARK & BELLHEIMER AGDE7250007656IC","PARK & BELLHEIMER AG",2021,"Germany","PIRMASENS","C2",1596,3533,208,27049,17781,9268,17654,15982,15982,-560,-1.21,15.57,-1.88,-6.47,0.98,8.05,34.26,105.64,0.49,0.25,1.07,-0.58
"PARK & BELLHEIMER AGDE7250007656IU","PARK & BELLHEIMER AG",2021,"Germany","PIRMASENS","U2",1596,3533,208,5112,1443,3669,0,0,0,0,NA,NA,0,0,0,NA,71.77,NA,1.23,NA,183.45,NA
"HUGO BOSS AGDE7270000251IC","HUGO BOSS AG",2021,"Germany","METZINGEN","C1",1822,3763,231,2570492,1810555,759937,1945843,1945843,1945843,-219182,-12.11,6.15,-10.63,-28.9,1.14,3.15,29.56,136.25,1.23,0.51,0.8,-7.26
"HUGO BOSS AGDE7270000251IC","HUGO BOSS AG",2021,"Germany","METZINGEN","C1",1822,3763,231,2735522,1795829,939693,2786110,2786110,2786110,144125,8.18,19.21,7.2,14.62,1.59,4.6,34.35,90.46,1.31,0.69,1.15,8.06
"MASCHINENFABRIK BERTHOLD HERMLE AGDE7270077405IC","MASCHINENFABRIK BERTHOLD HERMLE AG",2021,"Germany","GOSHEIM","C2",2942,2727,354,347034,72593,274441,302953,296942,296942,40078,17.9,21.34,15.65,12.76,1.09,4.52,79.08,NA,3.59,2.61,67.48,276.75
"MASCHINENFABRIK BERTHOLD HERMLE AGDE7270077405IC","MASCHINENFABRIK BERTHOLD HERMLE AG",2021,"Germany","GOSHEIM","C2",2942,2727,354,415033,109823,305210,382316,375977,375977,54910,19.14,22.09,17.93,15.02,1.24,4.62,73.54,NA,3,2.22,86.14,245.53
"MASCHINENFABRIK BERTHOLD HERMLE AGDE7270077405IU","MASCHINENFABRIK BERTHOLD HERMLE AG",2021,"Germany","GOSHEIM","U2",2942,2727,354,274220,54508,219712,276970,271129,271129,0,16.54,19.39,18.32,14.94,1.1,4.33,80.12,14.71,8.35,5.47,6.8,313.68
"MASCHINENFABRIK BERTHOLD HERMLE AGDE7270077405IU","MASCHINENFABRIK BERTHOLD HERMLE AG",2021,"Germany","GOSHEIM","U2",2942,2727,354,326609,80886,245723,348202,344963,344963,0,19.36,21.8,21.28,17.1,1.22,4.4,75.23,NA,5.74,3.83,6.21,250.63
"MANZ AGDE7270123513IC","MANZ AG",2021,"Germany","REUTLINGEN","C1",3210,9576,367,357946,226536,131410,241377,236768,236768,3425,6.44,11.38,1.39,2.61,1.45,8.07,36.71,81.31,1.24,1.09,3.7,6.63
"MANZ AGDE7270123513IC","MANZ AG",2021,"Germany","REUTLINGEN","C1",3210,9576,367,308350,199179,109171,232287,227060,227060,-22427,-11.32,3.44,-5.7,-20.53,1.62,7.24,35.4,68.98,1.25,1.06,3.18,-12.87
"ELRINGKLINGER AGDE7270184230IC","ELRINGKLINGER AG",2021,"Germany","DETTINGEN/ERMS","C2",3430,3355,371,1963113,1150226,812887,1489646,1480438,1480438,-13556,2.27,11.27,-0.69,-5.02,1.06,4.96,41.41,97.18,1.36,0.81,1.36,1.64
"ELRINGKLINGER AGDE7270184230IC","ELRINGKLINGER AG",2021,"Germany","DETTINGEN/ERMS","C2",3430,3355,371,2090000,1107703,982297,1656222,1624389,1624389,100756,6.22,13.01,4.82,5.67,1.08,4.67,47,67.74,1.47,0.83,1.8,8.44
"ELRINGKLINGER AGDE7270184230IU","ELRINGKLINGER AG",2021,"Germany","DETTINGEN/ERMS","U2",3430,3355,371,1194059,675102,518957,678241,648609,648609,0,7.61,15.39,0.42,-2.23,0.73,4.81,43.46,105.33,1.89,1.36,1.26,3.91
"ELRINGKLINGER AGDE7270184230IU","ELRINGKLINGER AG",2021,"Germany","DETTINGEN/ERMS","U2",3430,3355,371,1197768,608724,589044,741784,718108,718108,0,5.36,11.44,7.57,11.9,0.8,4.76,49.18,76.62,2.08,1.5,1.73,4.14
"DATAGROUP SEDE7270241745IC","DATAGROUP SE",2021,"Germany","PLIEZHAUSEN","C2",7487,9533,899,385352,319200,66152,375556,358211,358211,249,5.59,14.33,1.72,0.38,1.38,54.01,17.17,330.05,1.42,1.36,0.32,1.38
"DATAGROUP SEDE7270241745IC","DATAGROUP SE",2021,"Germany","PLIEZHAUSEN","C2",7487,9533,899,431782,337485,94297,451501,444708,444708,21013,6.44,14.9,6.28,22.28,1.5,119.76,21.84,219.86,1.19,1.16,0.45,8.74
"DATAGROUP SEDE7270241745IU","DATAGROUP SE",2021,"Germany","PLIEZHAUSEN","U2",7487,9533,899,227602,174188,53414,16130,15631,15631,0,NA,NA,1.47,5.98,0.12,NA,23.47,172.31,1.16,NA,0.67,-7.81
"DATAGROUP SEDE7270241745IU","DATAGROUP SE",2021,"Germany","PLIEZHAUSEN","U2",7487,9533,899,254704,175400,79304,19854,19444,19444,0,23.96,-33.21,10.19,32.65,0.12,NA,31.14,113.87,1.19,NA,0.88,-3.02
"ADCAPITAL AGDE7270311354IC","ADCAPITAL AG",2021,"Germany","TUTTLINGEN","C2",3210,8775,367,95478,36578,58900,148484,147631,147631,-583,2.95,6.33,2.3,-4.17,2.09,4,61.69,30.6,2.83,1.31,4.86,5.31
"ADCAPITAL AGDE7270311354IC","ADCAPITAL AG",2021,"Germany","TUTTLINGEN","C2",3210,8775,367,111836,50485,61351,171612,170080,170080,2909,3.31,6,4.42,2.89,2.02,3.19,54.86,50.37,3.07,1.05,2.58,7.5
"ADCAPITAL AGDE7270311354IU","ADCAPITAL AG",2021,"Germany","TUTTLINGEN","U2",3210,8775,367,69263,3583,65680,818,89,89,0,NA,NA,-1.73,-1.83,0.01,NA,94.83,NA,5.56,NA,89.12,NA
"ADCAPITAL AGDE7270311354IU","ADCAPITAL AG",2021,"Germany","TUTTLINGEN","U2",3210,8775,367,70932,3748,67184,4743,89,89,NA,51.02,51.61,2.17,2.24,0.07,NA,94.72,NA,4.96,NA,105.14,201.67
"VILLEROY & BOCH AGDE7290080604IC","VILLEROY & BOCH AG",2021,"Germany","METTLACH","C2",2621,2353,326,914300,662600,251700,806800,800900,800900,22900,5.08,10.76,3.92,-21.61,1.24,4.95,27.53,163.41,2.31,1.69,0.63,6.66
"VILLEROY & BOCH AGDE7290080604IC","VILLEROY & BOCH AG",2021,"Germany","METTLACH","C2",2621,2353,326,972400,658800,313600,960900,945000,945000,60500,9.4,13.58,8.79,14.73,1.42,5.07,32.25,123.66,2.17,1.53,0.87,13.89
"VILLEROY & BOCH AGDE7290080604IU","VILLEROY & BOCH AG",2021,"Germany","METTLACH","U2",2621,2353,326,838502,533467,305035,505193,498063,498063,-28100,-4.45,-3.15,-3.1,-11.76,0.78,7.13,36.38,111.04,2.26,1.9,0.9,-2.26
"VILLEROY & BOCH AGDE7290080604IU","VILLEROY & BOCH AG",2021,"Germany","METTLACH","U2",2621,2353,326,879636,559862,319774,613207,603050,603050,27500,5.87,6.92,4.56,4.21,0.96,7.51,36.35,105.82,1.93,1.6,1.01,2.56
"ORBIS AGDE7290276962IC","ORBIS AG",2021,"Germany","SAARBRÜCKEN","C2",7221,9533,737,75571,38013,37558,87917,85897,85897,2787,5.04,9.71,5.34,5.17,1.75,NA,49.7,35.48,1.91,1.91,2.96,13.68
"ORBIS AGDE7290276962IC","ORBIS AG",2021,"Germany","SAARBRÜCKEN","C2",7221,9533,737,76544,40507,36037,100152,98399,98399,3124,4.45,8.58,5.77,6.57,2.12,NA,47.08,32.61,1.71,1.71,3.24,16.55
"ORBIS AGDE7290276962IU","ORBIS AG",2021,"Germany","SAARBRÜCKEN","U2",7221,9533,737,48111,22124,25987,60928,58836,58836,0,1.97,3.31,4.12,5.61,1.51,33.96,54.01,57.36,4.54,4.31,1.82,5.59
"ORBIS AGDE7290276962IU","ORBIS AG",2021,"Germany","SAARBRÜCKEN","U2",7221,9533,737,50285,24733,25552,66097,64094,64094,0,0.82,1.9,4.26,5.71,1.68,33.65,50.81,56.39,3.04,2.86,1.85,5.01
"PYRUM INNOVATIONS AGDE7290453739IC","PYRUM INNOVATIONS AG",2021,"Germany","DILLINGEN","C2",7512,2799,966,51321,11621,39700,2021,922,922,-8351,NA,NA,-16.25,-21.04,0.04,34.84,77.36,24.62,16.02,15.99,4.2,-40.37
"PYRUM INNOVATIONS AGDE7290453739IU","PYRUM INNOVATIONS AG",2021,"Germany","DILLINGEN","U2",7512,2799,966,16519,9636,6883,1038,663,663,-3575,NA,NA,-21.62,-51.94,0.07,12.07,41.67,108.08,4.16,4.13,0.95,-26.81
"PYRUM INNOVATIONS AGDE7290453739IU","PYRUM INNOVATIONS AG",2021,"Germany","DILLINGEN","U2",7512,2799,966,50443,10486,39957,2028,922,922,0,NA,NA,-16.04,-20.26,0.04,34.97,79.21,21.7,16.06,16.03,4.79,-39.7
"PORSCHE AUTOMOBIL HOLDING SEDE7330003759IC","PORSCHE AUTOMOBIL HOLDING SE",2021,"Germany","STUTTGART","C1",3420,3353,371,42533000,337000,42196000,4621000,NA,NA,4563000,98.81,98.83,10.74,9.9,0.11,NA,99.21,0.45,6.44,6.44,224.45,NA
"MCKESSON EUROPE AGDE7330004473IC","MCKESSON EUROPE AG",2021,"Germany","STUTTGART","C2",5146,5333,512,7919600,6170900,1748700,17195400,17117600,17117600,-66100,-0.13,1.63,-0.37,-14.22,5.7,12.96,22.08,96.69,1.16,0.89,1.38,-0.41
"MCKESSON EUROPE AGDE7330004473IC","MCKESSON EUROPE AG",2021,"Germany","STUTTGART","C2",5146,5333,512,7047300,5146800,1900500,16880400,16748100,16748100,900,0.07,1.75,0.39,-0.56,5.37,13.51,26.97,73.25,1.26,0.94,1.53,0.41
"SCHWABENVERLAG AGDE7330005255IU","SCHWABENVERLAG AG",2021,"Germany","OSTFILDERN-RUIT","U1",2212,5557,271,6125,3420,2705,13058,10421,10421,0,14.73,17.28,26.32,59.59,2.81,6.45,44.16,73.42,3.47,2.09,1.39,36.19
"SCHWABENVERLAG AGDE7330005255IU","SCHWABENVERLAG AG",2021,"Germany","OSTFILDERN-RUIT","U1",2212,5557,271,6384,3656,2728,11048,9948,9948,0,1.78,3.09,0.38,0.88,2.3,5.52,42.73,77.09,3.44,2.17,1.31,6.16
"DINKELACKER AGDE7330020985IC","DINKELACKER AG",2021,"Germany","STUTTGART","C2",1596,3533,208,147408,67969,79439,20629,20531,20531,9002,52.01,64.87,7.26,11.29,0.15,404.49,53.89,83.69,0.09,0.09,1.44,12.94
"DINKELACKER AGDE7330020985IC","DINKELACKER AG",2021,"Germany","STUTTGART","C2",1596,3533,208,148405,69004,79401,20879,20396,20396,9311,53.59,66.63,7.52,11.69,0.16,535.36,53.5,85.11,0.09,0.08,1.49,14.88
"DINKELACKER AGDE7330020985IU","DINKELACKER AG",2021,"Germany","STUTTGART","U2",1596,3533,208,105303,40988,64315,5058,4752,4752,0,19.22,27.15,10.6,14.47,0.05,NA,61.08,63.51,1.24,1.24,2.19,2.05
"DINKELACKER AGDE7330020985IU","DINKELACKER AG",2021,"Germany","STUTTGART","U2",1596,3533,208,107282,43064,64218,5067,4480,4480,0,27.63,36.08,10.7,14.36,0.05,NA,59.86,66.83,1.05,NA,2.25,3.43
"STINAG STUTTGART INVEST AGDE7330049330IC","STINAG STUTTGART INVEST AG",2021,"Germany","STUTTGART","C2",1596,3533,208,251396,98159,153237,19998,19248,19248,2744,29.91,65.81,1.76,1.78,0.08,NA,60.95,62.8,6.11,NA,1.63,2.75
